season,mnth,hr,holiday,weekday,workingday,weathersit,atemp,hum,windspeed,cnt,day
4,10,6,0,2,1,1,0.4091,0.82,0.0896,158,23
4,10,7,0,2,1,2,0.4394,0.77,0.1045,531,23
4,10,8,0,2,1,2,0.4545,0.72,0.0896,761,23
4,10,9,0,2,1,2,0.4848,0.72,0.1045,334,23
4,10,10,0,2,1,1,0.5152,0.6,0.0,221,23
4,10,11,0,2,1,1,0.6212,0.53,0.0,253,23
4,10,12,0,2,1,2,0.6212,0.46,0.0896,378,23
4,10,13,0,2,1,2,0.6212,0.44,0.0,303,23
4,10,14,0,2,1,1,0.6364,0.41,0.1642,296,23
4,10,15,0,2,1,1,0.6364,0.41,0.2239,346,23
4,10,16,0,2,1,1,0.6364,0.44,0.0896,541,23
4,10,17,0,2,1,1,0.6364,0.41,0.0,938,23
4,10,18,0,2,1,1,0.6212,0.53,0.0896,826,23
4,10,19,0,2,1,1,0.6212,0.57,0.0896,482,23
4,10,20,0,2,1,1,0.5455,0.64,0.1343,379,23
4,10,21,0,2,1,1,0.5303,0.68,0.0,295,23
4,10,22,0,2,1,1,0.5303,0.68,0.1045,194,23
4,10,23,0,2,1,1,0.5152,0.73,0.1045,111,23
4,10,0,0,3,1,1,0.5152,0.73,0.0896,46,24
4,10,1,0,3,1,1,0.5152,0.68,0.0,27,24
4,10,2,0,3,1,1,0.5152,0.68,0.0,6,24
4,10,3,0,3,1,1,0.4848,0.77,0.0896,4,24
4,10,4,0,3,1,1,0.4848,0.77,0.0896,6,24
4,10,5,0,3,1,1,0.4848,0.82,0.0,53,24
4,10,6,0,3,1,1,0.4697,0.82,0.1045,173,24
4,10,7,0,3,1,1,0.4848,0.88,0.0896,526,24
4,10,8,0,3,1,2,0.5,0.83,0.1045,801,24
4,10,9,0,3,1,2,0.5,0.77,0.0896,373,24
4,10,10,0,3,1,2,0.5152,0.73,0.0,171,24
4,10,11,0,3,1,1,0.5455,0.64,0.0,236,24
4,10,12,0,3,1,1,0.6061,0.61,0.0896,316,24
4,10,13,0,3,1,1,0.6212,0.54,0.0,306,24
4,10,14,0,3,1,1,0.6515,0.3,0.2537,301,24
4,10,15,0,3,1,1,0.6364,0.39,0.1045,308,24
4,10,16,0,3,1,1,0.6515,0.33,0.1343,532,24
4,10,17,0,3,1,1,0.6212,0.47,0.0,963,24
4,10,18,0,3,1,1,0.6212,0.44,0.0,858,24
4,10,19,0,3,1,2,0.6212,0.53,0.0896,572,24
4,10,20,0,3,1,2,0.6061,0.61,0.0896,441,24
4,10,21,0,3,1,2,0.6061,0.61,0.1045,313,24
4,10,22,0,3,1,2,0.6061,0.64,0.1343,238,24
4,10,23,0,3,1,2,0.5455,0.68,0.0896,123,24
4,10,0,0,4,1,2,0.6061,0.64,0.1045,76,25
4,10,1,0,4,1,1,0.5455,0.68,0.0,28,25
4,10,2,0,4,1,1,0.5152,0.77,0.0,18,25
4,10,3,0,4,1,2,0.5,0.88,0.1343,8,25
4,10,4,0,4,1,2,0.5,0.88,0.1045,5,25
4,10,5,0,4,1,2,0.5,0.88,0.1642,55,25
4,10,6,0,4,1,2,0.5,0.88,0.194,171,25
4,10,7,0,4,1,2,0.5,0.88,0.194,495,25
4,10,8,0,4,1,2,0.5,0.83,0.1642,779,25
4,10,9,0,4,1,2,0.5,0.83,0.194,343,25
4,10,10,0,4,1,2,0.5152,0.83,0.1343,225,25
4,10,11,0,4,1,2,0.5152,0.83,0.1045,238,25
4,10,12,0,4,1,2,0.5303,0.78,0.1045,319,25
4,10,13,0,4,1,2,0.5303,0.78,0.0,313,25
4,10,14,0,4,1,1,0.5909,0.73,0.1343,285,25
4,10,15,0,4,1,1,0.6061,0.65,0.1343,305,25
4,10,16,0,4,1,1,0.5909,0.69,0.1642,499,25
4,10,17,0,4,1,1,0.5909,0.69,0.1642,886,25
4,10,18,0,4,1,1,0.5303,0.83,0.1045,809,25
4,10,19,0,4,1,1,0.5152,0.83,0.194,542,25
4,10,20,0,4,1,2,0.5,0.88,0.1343,347,25
4,10,21,0,4,1,2,0.5,0.88,0.1343,271,25
4,10,22,0,4,1,2,0.5152,0.83,0.0896,207,25
4,10,23,0,4,1,2,0.5152,0.83,0.1343,135,25
4,10,0,0,5,1,2,0.5152,0.77,0.0,71,26
4,10,1,0,5,1,2,0.5,0.88,0.0896,36,26
4,10,2,0,5,1,2,0.5,0.88,0.1045,19,26
4,10,3,0,5,1,2,0.5,0.88,0.1642,13,26
4,10,4,0,5,1,2,0.5,0.88,0.1642,5,26
4,10,5,0,5,1,2,0.5,0.88,0.1045,50,26
4,10,6,0,5,1,2,0.5,0.88,0.0896,144,26
4,10,7,0,5,1,2,0.5,0.88,0.1045,421,26
4,10,8,0,5,1,2,0.5152,0.88,0.1343,734,26
4,10,9,0,5,1,2,0.5152,0.88,0.1343,403,26
4,10,10,0,5,1,2,0.5152,0.88,0.1045,197,26
4,10,11,0,5,1,2,0.5303,0.78,0.1642,290,26
4,10,12,0,5,1,2,0.5455,0.73,0.194,392,26
4,10,13,0,5,1,2,0.5455,0.68,0.1343,337,26
4,10,14,0,5,1,2,0.6061,0.64,0.1343,351,26
4,10,15,0,5,1,2,0.6061,0.61,0.1045,448,26
4,10,16,0,5,1,2,0.5455,0.73,0.1642,582,26
4,10,17,0,5,1,2,0.5303,0.76,0.194,817,26
4,10,18,0,5,1,2,0.5303,0.78,0.1343,665,26
4,10,19,0,5,1,2,0.5152,0.83,0.1642,471,26
4,10,20,0,5,1,2,0.5152,0.83,0.1642,311,26
4,10,21,0,5,1,2,0.5152,0.77,0.1343,292,26
4,10,22,0,5,1,2,0.5,0.83,0.1343,217,26
4,10,23,0,5,1,1,0.5,0.83,0.1642,178,26
4,10,0,0,6,0,1,0.4848,0.88,0.1343,142,27
4,10,1,0,6,0,2,0.4848,0.88,0.1343,146,27
4,10,2,0,6,0,2,0.4848,0.88,0.194,90,27
4,10,3,0,6,0,1,0.4848,0.88,0.1642,26,27
4,10,4,0,6,0,2,0.4848,0.88,0.1642,13,27
4,10,5,0,6,0,2,0.4848,0.82,0.194,9,27
4,10,6,0,6,0,2,0.4848,0.82,0.194,31,27
4,10,7,0,6,0,1,0.4697,0.83,0.194,86,27
4,10,8,0,6,0,1,0.4848,0.77,0.2537,213,27
4,10,9,0,6,0,1,0.4848,0.77,0.2537,328,27
4,10,10,0,6,0,1,0.5152,0.73,0.2836,479,27
4,10,11,0,6,0,1,0.5303,0.64,0.2836,585,27
4,10,12,0,6,0,1,0.6212,0.53,0.2537,668,27
4,10,13,0,6,0,1,0.6212,0.43,0.2537,760,27
4,10,14,0,6,0,1,0.6212,0.46,0.2537,750,27
4,10,15,0,6,0,2,0.5303,0.6,0.2836,711,27
4,10,16,0,6,0,2,0.5303,0.64,0.2836,612,27
4,10,17,0,6,0,2,0.5303,0.64,0.2836,618,27
4,10,18,0,6,0,2,0.5303,0.64,0.2836,456,27
4,10,19,0,6,0,2,0.5,0.72,0.2239,300,27
4,10,20,0,6,0,2,0.5,0.72,0.2239,296,27
4,10,21,0,6,0,2,0.5,0.72,0.2239,209,27
4,10,22,0,6,0,2,0.5,0.72,0.2537,157,27
4,10,23,0,6,0,2,0.5,0.68,0.3881,167,27
4,10,0,0,0,0,3,0.5,0.68,0.2985,117,28
4,10,1,0,0,0,2,0.4848,0.72,0.2836,133,28
4,10,2,0,0,0,2,0.4848,0.68,0.2985,116,28
4,10,3,0,0,0,2,0.4848,0.63,0.3284,79,28
4,10,4,0,0,0,2,0.4848,0.63,0.3582,20,28
4,10,5,0,0,0,2,0.4848,0.63,0.2985,28,28
4,10,6,0,0,0,2,0.4848,0.59,0.3284,39,28
4,10,7,0,0,0,2,0.4848,0.59,0.2985,65,28
4,10,8,0,0,0,2,0.4848,0.59,0.5522,173,28
4,10,9,0,0,0,2,0.4848,0.55,0.4179,330,28
4,10,10,0,0,0,2,0.4697,0.51,0.4179,434,28
4,10,11,0,0,0,2,0.4848,0.51,0.3881,462,28
4,10,12,0,0,0,2,0.4697,0.59,0.4925,491,28
4,10,13,0,0,0,2,0.4697,0.59,0.4179,391,28
4,10,14,0,0,0,2,0.4848,0.59,0.4478,402,28
4,10,15,0,0,0,2,0.4848,0.63,0.4925,301,28
4,10,16,0,0,0,3,0.4697,0.67,0.4627,293,28
4,10,17,0,0,0,3,0.4545,0.77,0.5224,225,28
4,10,18,0,0,0,3,0.4242,0.94,0.4925,154,28
4,10,19,0,0,0,3,0.4242,0.94,0.3582,54,28
4,10,20,0,0,0,3,0.4242,0.94,0.4627,55,28
4,10,21,0,0,0,3,0.4394,0.88,0.4179,46,28
4,10,22,0,0,0,3,0.4394,0.88,0.3582,37,28
4,10,23,0,0,0,3,0.4242,0.94,0.3582,14,28
4,10,0,0,1,1,3,0.4394,0.88,0.3582,22,29
4,10,13,0,2,1,3,0.2727,0.81,0.3582,116,30
4,10,14,0,2,1,3,0.2727,0.81,0.3582,126,30
4,10,15,0,2,1,3,0.2879,0.87,0.2537,124,30
4,10,16,0,2,1,3,0.2879,0.87,0.2537,98,30
4,10,17,0,2,1,3,0.2879,0.87,0.2239,124,30
4,10,18,0,2,1,3,0.303,0.87,0.1343,143,30
4,10,19,0,2,1,2,0.4848,0.68,0.194,115,30
4,10,20,0,2,1,2,0.2879,0.81,0.194,81,30
4,10,21,0,2,1,2,0.3182,0.87,0.1045,64,30
4,10,22,0,2,1,1,0.303,0.81,0.1343,66,30
4,10,23,0,2,1,1,0.303,0.81,0.1343,39,30
4,10,0,0,3,1,2,0.3182,0.81,0.1045,16,31
4,10,1,0,3,1,2,0.3182,0.81,0.0896,8,31
4,10,2,0,3,1,2,0.303,0.81,0.1343,7,31
4,10,3,0,3,1,2,0.3182,0.81,0.1045,3,31
4,10,4,0,3,1,2,0.2879,0.87,0.194,5,31
4,10,5,0,3,1,2,0.303,0.81,0.1343,24,31
4,10,6,0,3,1,1,0.303,0.81,0.1642,116,31
4,10,7,0,3,1,2,0.303,0.87,0.1343,337,31
4,10,8,0,3,1,1,0.3333,0.81,0.1343,621,31
4,10,9,0,3,1,1,0.3333,0.76,0.1343,297,31
4,10,10,0,3,1,1,0.3333,0.71,0.2836,168,31
4,10,11,0,3,1,2,0.3485,0.66,0.2239,189,31
4,10,12,0,3,1,1,0.4091,0.58,0.194,241,31
4,10,13,0,3,1,1,0.4242,0.5,0.2239,213,31
4,10,14,0,3,1,2,0.4242,0.5,0.2239,224,31
4,10,15,0,3,1,1,0.4242,0.54,0.1642,230,31
4,10,16,0,3,1,2,0.4242,0.54,0.2239,424,31
4,10,17,0,3,1,2,0.4091,0.58,0.1642,723,31
4,10,18,0,3,1,2,0.4091,0.58,0.1642,584,31
4,10,19,0,3,1,2,0.4091,0.5,0.194,410,31
4,10,20,0,3,1,2,0.4091,0.5,0.194,268,31
4,10,21,0,3,1,2,0.4091,0.5,0.194,192,31
4,10,22,0,3,1,1,0.3485,0.57,0.1343,165,31
4,10,23,0,3,1,1,0.3636,0.57,0.0896,101,31
4,11,0,0,4,1,1,0.3636,0.57,0.0896,60,01
4,11,1,0,4,1,1,0.3182,0.75,0.1045,30,01
4,11,2,0,4,1,1,0.3333,0.66,0.1343,20,01
4,11,3,0,4,1,1,0.3333,0.61,0.1343,15,01
4,11,4,0,4,1,2,0.3485,0.66,0.1045,10,01
4,11,5,0,4,1,1,0.3333,0.66,0.1343,40,01
4,11,6,0,4,1,1,0.3333,0.61,0.1642,148,01
4,11,7,0,4,1,2,0.3485,0.57,0.1642,420,01
4,11,8,0,4,1,2,0.3788,0.56,0.1045,680,01
4,11,9,0,4,1,3,0.3636,0.57,0.1045,331,01
4,11,10,0,4,1,3,0.3485,0.62,0.194,146,01
4,11,11,0,4,1,3,0.3485,0.62,0.194,170,01
4,11,12,0,4,1,3,0.3939,0.62,0.1642,221,01
4,11,13,0,4,1,2,0.4091,0.58,0.1642,248,01
4,11,14,0,4,1,2,0.4091,0.5,0.2239,185,01
4,11,15,0,4,1,2,0.4091,0.54,0.1642,214,01
4,11,16,0,4,1,2,0.4091,0.54,0.1642,344,01
4,11,17,0,4,1,3,0.4091,0.5,0.2239,689,01
4,11,18,0,4,1,2,0.4091,0.5,0.1642,678,01
4,11,19,0,4,1,2,0.4091,0.5,0.1642,452,01
4,11,20,0,4,1,2,0.3939,0.54,0.2537,296,01
4,11,21,0,4,1,2,0.3939,0.54,0.1343,267,01
4,11,22,0,4,1,1,0.3485,0.57,0.1642,202,01
4,11,23,0,4,1,1,0.3333,0.57,0.1642,120,01
4,11,0,0,5,1,1,0.3333,0.57,0.1642,50,02
4,11,1,0,5,1,1,0.3182,0.66,0.1642,24,02
4,11,2,0,5,1,1,0.3182,0.66,0.1642,10,02
4,11,3,0,5,1,1,0.303,0.7,0.1642,3,02
4,11,4,0,5,1,1,0.3182,0.7,0.1045,7,02
4,11,5,0,5,1,2,0.3182,0.66,0.1642,26,02
4,11,6,0,5,1,1,0.303,0.7,0.1642,122,02
4,11,7,0,5,1,2,0.303,0.7,0.1343,357,02
4,11,8,0,5,1,1,0.3333,0.57,0.1045,687,02
4,11,9,0,5,1,1,0.3485,0.53,0.1045,382,02
4,11,10,0,5,1,1,0.3939,0.46,0.2985,204,02
4,11,11,0,5,1,1,0.4242,0.41,0.4179,221,02
4,11,12,0,5,1,1,0.4242,0.41,0.3582,292,02
4,11,13,0,5,1,1,0.4091,0.43,0.3582,294,02
4,11,14,0,5,1,2,0.4091,0.4,0.4925,262,02
4,11,15,0,5,1,2,0.4091,0.4,0.4179,306,02
4,11,16,0,5,1,1,0.3939,0.4,0.3284,421,02
4,11,17,0,5,1,1,0.3939,0.4,0.3284,638,02
4,11,18,0,5,1,2,0.3939,0.43,0.3284,522,02
4,11,19,0,5,1,2,0.3939,0.43,0.2985,374,02
4,11,20,0,5,1,2,0.3333,0.46,0.4179,221,02
4,11,21,0,5,1,2,0.3333,0.46,0.3582,156,02
4,11,22,0,5,1,1,0.3333,0.46,0.2537,149,02
4,11,23,0,5,1,1,0.303,0.53,0.2985,119,02
4,11,0,0,6,0,1,0.3333,0.53,0.1642,108,03
4,11,1,0,6,0,2,0.303,0.49,0.3284,89,03
4,11,2,0,6,0,2,0.3182,0.49,0.2537,46,03
4,11,3,0,6,0,2,0.3182,0.49,0.2537,28,03
4,11,4,0,6,0,2,0.303,0.49,0.2985,16,03
4,11,5,0,6,0,2,0.303,0.49,0.2537,9,03
4,11,6,0,6,0,2,0.3182,0.49,0.194,21,03
4,11,7,0,6,0,2,0.303,0.49,0.2537,59,03
4,11,8,0,6,0,2,0.303,0.46,0.2985,142,03
4,11,9,0,6,0,2,0.303,0.49,0.2985,219,03
4,11,10,0,6,0,1,0.3333,0.46,0.3881,328,03
4,11,11,0,6,0,2,0.3333,0.46,0.3881,340,03
4,11,12,0,6,0,2,0.3182,0.46,0.4627,394,03
4,11,13,0,6,0,2,0.3333,0.46,0.3582,449,03
4,11,14,0,6,0,2,0.3333,0.5,0.3284,455,03
4,11,15,0,6,0,2,0.3182,0.46,0.4478,448,03
4,11,16,0,6,0,2,0.3333,0.46,0.3284,400,03
4,11,17,0,6,0,2,0.3333,0.46,0.2985,410,03
4,11,18,0,6,0,2,0.3333,0.46,0.2836,297,03
4,11,19,0,6,0,1,0.3485,0.5,0.1642,239,03
4,11,20,0,6,0,1,0.3333,0.53,0.1343,181,03
4,11,21,0,6,0,1,0.3485,0.53,0.1045,166,03
4,11,22,0,6,0,1,0.3333,0.57,0.1045,146,03
4,11,23,0,6,0,1,0.3333,0.57,0.1045,148,03
4,11,0,0,0,0,1,0.3182,0.61,0.1045,102,04
4,11,1,0,0,0,1,0.2879,0.81,0.0896,165,04
4,11,2,0,0,0,1,0.3333,0.65,0.0,37,04
4,11,3,0,0,0,1,0.2879,0.61,0.1045,11,04
4,11,4,0,0,0,1,0.2727,0.65,0.1343,9,04
4,11,5,0,0,0,1,0.2727,0.65,0.1045,5,04
4,11,6,0,0,0,1,0.2879,0.61,0.1343,16,04
4,11,7,0,0,0,1,0.2727,0.65,0.1045,50,04
4,11,8,0,0,0,1,0.303,0.56,0.1343,149,04
4,11,9,0,0,0,1,0.3333,0.53,0.0,217,04
4,11,10,0,0,0,1,0.3333,0.49,0.194,360,04
4,11,11,0,0,0,1,0.3939,0.46,0.2239,445,04
4,11,12,0,0,0,1,0.3939,0.46,0.2239,504,04
4,11,13,0,0,0,1,0.4091,0.43,0.2239,493,04
4,11,14,0,0,0,1,0.4091,0.4,0.194,509,04
4,11,15,0,0,0,1,0.4091,0.4,0.2239,449,04
4,11,16,0,0,0,1,0.4091,0.4,0.3284,435,04
4,11,17,0,0,0,1,0.3485,0.43,0.194,327,04
4,11,18,0,0,0,1,0.3485,0.43,0.2239,237,04
4,11,19,0,0,0,1,0.3333,0.43,0.2537,227,04
4,11,20,0,0,0,1,0.2879,0.53,0.3582,141,04
4,11,21,0,0,0,1,0.2727,0.52,0.2985,87,04
4,11,22,0,0,0,1,0.2879,0.52,0.2836,79,04
4,11,23,0,0,0,2,0.303,0.56,0.1642,53,04
4,11,0,0,1,1,2,0.2879,0.56,0.194,23,05
4,11,1,0,1,1,2,0.303,0.56,0.1642,8,05
4,11,2,0,1,1,2,0.303,0.56,0.1642,6,05
4,11,3,0,1,1,2,0.2879,0.56,0.2239,4,05
4,11,4,0,1,1,2,0.2879,0.52,0.2537,16,05
4,11,5,0,1,1,2,0.2727,0.52,0.3284,39,05
4,11,6,0,1,1,2,0.2879,0.49,0.2836,139,05
4,11,7,0,1,1,2,0.2879,0.49,0.2537,461,05
4,11,8,0,1,1,2,0.2879,0.49,0.2239,648,05
4,11,9,0,1,1,2,0.2879,0.52,0.2836,257,05
4,11,10,0,1,1,1,0.303,0.49,0.2836,142,05
4,11,11,0,1,1,1,0.3182,0.46,0.2239,150,05
4,11,12,0,1,1,1,0.3333,0.43,0.3284,244,05
4,11,13,0,1,1,1,0.3333,0.4,0.2537,222,05
4,11,14,0,1,1,1,0.3939,0.4,0.1642,196,05
4,11,15,0,1,1,1,0.3939,0.4,0.2836,231,05
4,11,16,0,1,1,1,0.3333,0.43,0.2836,360,05
4,11,17,0,1,1,1,0.3182,0.46,0.2239,638,05
4,11,18,0,1,1,1,0.3182,0.46,0.2239,542,05
4,11,19,0,1,1,1,0.3182,0.49,0.1642,372,05
4,11,20,0,1,1,1,0.303,0.49,0.2537,241,05
4,11,21,0,1,1,1,0.2879,0.52,0.2836,152,05
4,11,22,0,1,1,1,0.2727,0.56,0.194,115,05
4,11,23,0,1,1,1,0.2727,0.6,0.1343,53,05
4,11,0,0,2,1,1,0.2576,0.6,0.1045,19,06
4,11,1,0,2,1,1,0.2424,0.6,0.1642,8,06
4,11,2,0,2,1,1,0.2576,0.65,0.0896,2,06
4,11,3,0,2,1,1,0.2424,0.64,0.1045,4,06
4,11,4,0,2,1,1,0.2576,0.69,0.0896,7,06
4,11,5,0,2,1,2,0.2273,0.64,0.194,41,06
4,11,6,0,2,1,1,0.2273,0.69,0.1343,149,06
4,11,7,0,2,1,1,0.2121,0.69,0.1642,387,06
4,11,8,0,2,1,1,0.2273,0.69,0.1642,588,06
4,11,9,0,2,1,1,0.2576,0.6,0.1642,363,06
4,11,10,0,2,1,1,0.2879,0.49,0.194,230,06
4,11,11,0,2,1,1,0.3333,0.45,0.1343,216,06
4,11,12,0,2,1,1,0.3333,0.45,0.1343,248,06
4,11,13,0,2,1,1,0.3333,0.46,0.1343,278,06
4,11,14,0,2,1,1,0.3636,0.4,0.1045,240,06
4,11,15,0,2,1,1,0.3182,0.46,0.2537,272,06
4,11,16,0,2,1,1,0.3333,0.46,0.1642,402,06
4,11,17,0,2,1,1,0.303,0.53,0.2239,627,06
4,11,18,0,2,1,1,0.303,0.57,0.2985,497,06
4,11,19,0,2,1,1,0.2879,0.56,0.2239,371,06
4,11,20,0,2,1,1,0.2879,0.61,0.2239,228,06
4,11,21,0,2,1,2,0.2879,0.56,0.2537,151,06
4,11,22,0,2,1,2,0.2879,0.56,0.2239,153,06
4,11,23,0,2,1,1,0.2879,0.56,0.2239,205,06
4,11,0,0,3,1,2,0.2879,0.56,0.2836,283,07
4,11,1,0,3,1,2,0.2727,0.61,0.2537,92,07
4,11,2,0,3,1,2,0.2576,0.56,0.2985,74,07
4,11,3,0,3,1,2,0.2576,0.52,0.3284,11,07
4,11,4,0,3,1,2,0.2576,0.52,0.2985,9,07
4,11,5,0,3,1,2,0.2576,0.52,0.3284,27,07
4,11,6,0,3,1,2,0.2424,0.56,0.2836,118,07
4,11,7,0,3,1,2,0.2273,0.56,0.2985,319,07
4,11,8,0,3,1,2,0.2424,0.6,0.2836,601,07
4,11,9,0,3,1,2,0.2424,0.6,0.2836,368,07
4,11,10,0,3,1,2,0.2576,0.56,0.2985,178,07
4,11,11,0,3,1,2,0.2879,0.51,0.3582,147,07
4,11,12,0,3,1,2,0.303,0.53,0.2836,212,07
4,11,13,0,3,1,2,0.303,0.53,0.2537,181,07
4,11,14,0,3,1,2,0.2879,0.53,0.3582,161,07
4,11,15,0,3,1,2,0.303,0.53,0.2985,198,07
4,11,16,0,3,1,2,0.2879,0.53,0.3582,273,07
4,11,17,0,3,1,2,0.2879,0.53,0.3881,517,07
4,11,18,0,3,1,2,0.2879,0.53,0.3582,465,07
4,11,19,0,3,1,2,0.2727,0.56,0.2985,319,07
4,11,20,0,3,1,2,0.303,0.49,0.3284,256,07
4,11,21,0,3,1,2,0.303,0.49,0.2985,126,07
4,11,22,0,3,1,3,0.2879,0.56,0.2537,60,07
4,11,23,0,3,1,3,0.2727,0.65,0.2239,40,07
4,11,0,0,4,1,3,0.2727,0.61,0.2239,15,08
4,11,1,0,4,1,3,0.2727,0.52,0.3582,12,08
4,11,2,0,4,1,2,0.2879,0.49,0.2239,6,08
4,11,4,0,4,1,2,0.2879,0.45,0.2836,10,08
4,11,5,0,4,1,2,0.2879,0.42,0.2239,35,08
4,11,6,0,4,1,1,0.2879,0.39,0.2239,124,08
4,11,7,0,4,1,1,0.2576,0.36,0.3881,423,08
4,11,8,0,4,1,1,0.2879,0.33,0.2836,668,08
4,11,9,0,4,1,1,0.2879,0.31,0.3582,275,08
4,11,10,0,4,1,1,0.303,0.31,0.3284,161,08
4,11,11,0,4,1,1,0.3333,0.29,0.3881,171,08
4,11,12,0,4,1,1,0.4091,0.24,0.4925,235,08
4,11,13,0,4,1,1,0.4394,0.18,0.4179,228,08
4,11,14,0,4,1,1,0.4394,0.18,0.4179,182,08
4,11,15,0,4,1,1,0.4394,0.18,0.4179,233,08
4,11,16,0,4,1,1,0.4242,0.16,0.3881,339,08
4,11,17,0,4,1,1,0.4091,0.2,0.2985,592,08
4,11,18,0,4,1,1,0.4091,0.24,0.4179,507,08
4,11,19,0,4,1,1,0.3939,0.27,0.3582,373,08
4,11,20,0,4,1,1,0.3939,0.29,0.4627,245,08
4,11,21,0,4,1,1,0.3333,0.37,0.3881,233,08
4,11,22,0,4,1,1,0.303,0.42,0.2985,161,08
4,11,23,0,4,1,1,0.303,0.46,0.3582,87,08
4,11,0,0,5,1,1,0.303,0.49,0.3284,55,09
4,11,1,0,5,1,1,0.303,0.53,0.2836,20,09
4,11,2,0,5,1,1,0.303,0.53,0.2537,12,09
4,11,3,0,5,1,1,0.2879,0.53,0.4179,9,09
4,11,4,0,5,1,1,0.2879,0.53,0.3582,14,09
4,11,5,0,5,1,1,0.2879,0.56,0.194,27,09
4,11,6,0,5,1,1,0.2727,0.65,0.1045,131,09
4,11,7,0,5,1,1,0.2727,0.65,0.1343,341,09
4,11,8,0,5,1,1,0.3182,0.57,0.1642,693,09
4,11,9,0,5,1,1,0.303,0.53,0.4179,327,09
4,11,10,0,5,1,1,0.3333,0.5,0.3284,197,09
4,11,11,0,5,1,1,0.4091,0.47,0.2985,251,09
4,11,12,0,5,1,1,0.4394,0.41,0.3284,262,09
4,11,13,0,5,1,1,0.4545,0.38,0.2985,299,09
4,11,14,0,5,1,1,0.4545,0.38,0.194,274,09
4,11,15,0,5,1,1,0.4545,0.36,0.2239,356,09
4,11,16,0,5,1,1,0.4545,0.38,0.1642,434,09
4,11,17,0,5,1,1,0.4242,0.44,0.1343,654,09
4,11,18,0,5,1,1,0.4242,0.44,0.1045,496,09
4,11,19,0,5,1,1,0.3485,0.71,0.0896,361,09
4,11,20,0,5,1,1,0.3485,0.66,0.1343,255,09
4,11,21,0,5,1,1,0.3636,0.76,0.0,199,09
4,11,22,0,5,1,1,0.3485,0.71,0.1045,163,09
4,11,23,0,5,1,1,0.3333,0.81,0.0896,162,09
4,11,0,0,6,0,1,0.3333,0.76,0.0896,122,10
4,11,1,0,6,0,1,0.3182,0.81,0.0896,76,10
4,11,2,0,6,0,1,0.3485,0.81,0.0,44,10
4,11,3,0,6,0,1,0.3333,0.81,0.0,20,10
4,11,4,0,6,0,1,0.2727,0.87,0.1045,6,10
4,11,5,0,6,0,1,0.3182,0.87,0.0,10,10
4,11,6,0,6,0,1,0.2576,0.93,0.0896,16,10
4,11,7,0,6,0,1,0.2727,0.87,0.1045,71,10
4,11,8,0,6,0,1,0.3485,0.76,0.0,146,10
4,11,9,0,6,0,1,0.3485,0.66,0.194,259,10
4,11,10,0,6,0,1,0.4091,0.58,0.0,350,10
4,11,11,0,6,0,1,0.4091,0.58,0.1045,466,10
4,11,12,0,6,0,1,0.4697,0.48,0.0,606,10
4,11,13,0,6,0,1,0.5,0.39,0.0,651,10
4,11,14,0,6,0,1,0.5152,0.37,0.0,627,10
4,11,15,0,6,0,1,0.5,0.45,0.0,567,10
4,11,16,0,6,0,1,0.5152,0.37,0.0,605,10
4,11,17,0,6,0,1,0.4848,0.45,0.194,501,10
4,11,18,0,6,0,1,0.4394,0.54,0.1343,359,10
4,11,19,0,6,0,1,0.4545,0.51,0.0896,283,10
4,11,20,0,6,0,1,0.4394,0.54,0.0,192,10
4,11,21,0,6,0,1,0.4091,0.66,0.0,220,10
4,11,22,0,6,0,1,0.3939,0.71,0.0896,193,10
4,11,23,0,6,0,1,0.3636,0.71,0.1045,146,10
4,11,0,0,0,0,1,0.3485,0.81,0.0896,124,11
4,11,1,0,0,0,1,0.3485,0.76,0.0896,108,11
4,11,2,0,0,0,1,0.3333,0.87,0.1045,70,11
4,11,3,0,0,0,1,0.3636,0.81,0.0,48,11
4,11,4,0,0,0,1,0.3333,0.81,0.1045,11,11
4,11,5,0,0,0,1,0.303,0.87,0.1343,12,11
4,11,6,0,0,0,1,0.3182,0.87,0.0896,19,11
4,11,7,0,0,0,1,0.3182,0.89,0.0896,68,11
4,11,8,0,0,0,1,0.3333,0.87,0.1045,119,11
4,11,9,0,0,0,1,0.3788,0.77,0.0,273,11
4,11,10,0,0,0,1,0.4091,0.69,0.1045,405,11
4,11,11,0,0,0,1,0.4545,0.59,0.1343,504,11
4,11,12,0,0,0,1,0.4848,0.48,0.0896,585,11
4,11,13,0,0,0,1,0.5152,0.45,0.1045,686,11
4,11,14,0,0,0,1,0.6212,0.33,0.1642,654,11
4,11,15,0,0,0,1,0.5303,0.37,0.2239,724,11
4,11,16,0,0,0,1,0.5152,0.42,0.2239,653,11
4,11,17,0,0,0,1,0.5152,0.45,0.1642,493,11
4,11,18,0,0,0,1,0.5,0.45,0.1343,405,11
4,11,19,0,0,0,1,0.4697,0.55,0.1343,277,11
4,11,20,0,0,0,1,0.4394,0.62,0.1642,200,11
4,11,21,0,0,0,1,0.4394,0.67,0.2239,171,11
4,11,22,0,0,0,1,0.4242,0.71,0.194,134,11
4,11,23,0,0,0,1,0.4242,0.71,0.194,109,11
4,11,0,1,1,0,1,0.4242,0.71,0.1045,49,12
4,11,1,1,1,0,1,0.4091,0.76,0.1642,30,12
4,11,2,1,1,0,1,0.4091,0.76,0.1343,20,12
